fid,ID,NL,NS,NM
11174,52370356910,0,0,0
11175,52370355921,0,0,0
11176,52370355922,0,0,0
11177,52370355923,0,0,0
11178,52370355924,0,0,0
11179,52370355925,0,0,0
11180,52370355926,0,0,0
11181,52370355927,0,0,0
11182,52370355928,0,0,0
11183,52370355929,0,0,0
11184,52370356920,0,0,0
11185,52370355931,0,0,0
11186,52370355932,0,0,0
11187,52370355933,0,0,0
11188,52370355934,0,0,0
11189,52370355935,0,0,0
11190,52370355936,0,0,0
11191,52370355937,0,0,0
11192,52370355938,0,0,0
11193,52370355939,0,0,0
11194,52370356930,0,0,0
11195,52370355941,0,0,0
11196,52370355942,0,0,0
11197,52370355943,0,0,0
11198,52370355944,0,0,0
11199,52370355945,0,0,0
11200,52370355946,0,0,0
11201,52370355947,0,0,0
11202,52370355948,0,0,0
11203,52370355949,0,0,0
11204,52370356940,0,0,0
11205,52370355951,0,0,0
11206,52370355952,0,0,0
11207,52370355953,0,0,0
11208,52370355954,0,0,0
11209,52370355955,0,0,0
11210,52370355956,0,0,0
11211,52370355957,0,0,0
11212,52370355958,0,0,0
11213,52370355959,0,0,0
11214,52370356950,0,0,0
11215,52370355961,0,0,0
11216,52370355962,0,0,0
11217,52370355963,0,0,0
11218,52370355964,0,0,0
11219,52370355965,0,0,0
11220,52370355966,0,0,0
11221,52370355967,0,0,0
11222,52370355968,0,0,0
11223,52370355969,0,0,0
11224,52370356960,0,0,0
11225,52370355971,0,0,0
11226,52370355972,0,0,0
11227,52370355973,0,0,0
11228,52370355974,0,0,0
11229,52370355975,0,0,0
11230,52370355976,0,0,0
11231,52370355977,0,0,0
11232,52370355978,0,0,0
11233,52370355979,0,0,0
11234,52370356970,0,0,0
11235,52370355981,0,0,0
11236,52370355982,0,0,0
11237,52370355983,0,0,0
11238,52370355984,0,0,0
11239,52370355985,0,0,0
11240,52370355986,0,0,0
11241,52370355987,0,0,0
11242,52370355988,0,0,0
11243,52370355989,0,0,0
11244,52370356980,0,0,110.57556
11245,52370355991,0,0,0
11246,52370355992,0,0,0
11247,52370355993,0,0,0
11248,52370355994,0,0,0
11249,52370355995,0,0,0
11250,52370355996,0,0,1934.113649
11251,52370355997,0,0,6467.811969
11252,52370355998,0,0,2944.119313
11253,52370355999,0,0,306.7774212
11254,52370356990,0,0,2740.230319
11255,52370365901,0,0,0
11256,52370365902,0,0,0
11257,52370365903,0,0,0
11258,52370365904,0,0,0
11259,52370365905,0,0,0
11260,52370365906,0,0,7783.763349
11261,52370365907,0,0,10000
11262,52370365908,0,0,8047.443531
11263,52370365909,0,0,9646.536244
11264,52370366900,0,0,10000
11265,52370356911,0,0,0
11266,52370356912,0,0,0
11267,52370356913,0,0,0
11268,52370356914,0,0,0
11269,52370356915,0,0,0
11270,52370356916,0,0,0
11271,52370356917,0,0,0
11272,52370356918,0,0,0
11273,52370356919,0,0,0
11274,52370357910,0,0,0
11275,52370356921,0,0,0
11276,52370356922,0,0,0
11277,52370356923,0,0,0
11278,52370356924,0,0,0
11279,52370356925,0,0,0
11280,52370356926,0,0,0
11281,52370356927,0,0,0
11282,52370356928,0,0,0
11283,52370356929,0,0,0
11284,52370357920,0,0,0
11285,52370356931,0,0,0
11286,52370356932,0,0,0
11287,52370356933,0,0,0
11288,52370356934,0,0,0
11289,52370356935,0,0,0
11290,52370356936,0,0,0
11291,52370356937,0,0,0
11292,52370356938,0,0,0
11293,52370356939,0,0,0
11294,52370357930,0,0,0
11295,52370356941,0,0,0
11296,52370356942,0,0,0
11297,52370356943,0,0,0
11298,52370356944,0,0,0
11299,52370356945,0,0,0
11300,52370356946,0,0,0
11301,52370356947,0,0,0
11302,52370356948,0,0,0
11303,52370356949,0,0,0
11304,52370357940,0,0,0
11305,52370356951,0,0,0
11306,52370356952,0,0,0
11307,52370356953,0,0,0
11308,52370356954,0,0,0
11309,52370356955,0,0,0
11310,52370356956,0,0,0
11311,52370356957,0,0,0
11312,52370356958,0,0,0
11313,52370356959,0,0,0
11314,52370357950,0,0,0
11315,52370356961,0,0,0
11316,52370356962,0,0,0
11317,52370356963,0,0,0
11318,52370356964,0,0,0
11319,52370356965,0,0,0
11320,52370356966,0,0,0
11321,52370356967,0,0,0
11322,52370356968,0,0,0
11323,52370356969,0,0,0
11324,52370357960,0,0,0
11325,52370356971,0,0,0
11326,52370356972,0,0,0
11327,52370356973,0,0,0
11328,52370356974,0,0,0
11329,52370356975,0,0,0
11330,52370356976,0,0,0
11331,52370356977,0,0,1463.944807
11332,52370356978,0,0,2955.297231
11333,52370356979,0,0,19.84689538
11334,52370357970,0,0,0
11335,52370356981,0,0,6192.231358
11336,52370356982,0,0,1359.984879
11337,52370356983,0,0,0
11338,52370356984,0,0,0
11339,52370356985,0,0,1137.888668
11340,52370356986,0,0,5782.062187
11341,52370356987,0,0,8829.033173
11342,52370356988,0,0,10000
11343,52370356989,0,0,7888.668368
11344,52370357980,0,0,1583.971269
11345,52370356991,0,0,9817.821408
11346,52370356992,0,0,503.1149707
11347,52370356993,0,0,0
11348,52370356994,0,0,0
11349,52370356995,0,0,4010.760808
11350,52370356996,0,0,10000
11351,52370356997,0,0,10000
11352,52370356998,0,0,10000
11353,52370356999,0,0,10000
11354,52370357990,0,0,4696.998301
11355,52370366901,0,0,10000
11356,52370366902,0,0,1437.48228
11357,52370366903,0,0,0
11358,52370366904,0,0,0
11359,52370366905,0,0,7329.174936
11360,52370366906,0,0,10000
11361,52370366907,0,0,10000
11362,52370366908,0,0,10000
11363,52370366909,0,0,10000
11364,52370367900,0,0,6366.127965
11365,52370357911,0,0,0
11366,52370357912,0,0,0
11367,52370357913,0,0,0
11368,52370357914,0,0,0
11369,52370357915,0,0,0
11370,52370357916,0,0,0
11371,52370357917,0,0,0
11372,52370357918,0,0,0
11373,52370357919,0,0,0
11374,52370358910,0,0,0
11375,52370357921,0,0,0
11376,52370357922,0,0,0
11377,52370357923,0,0,0
11378,52370357924,0,0,0
11379,52370357925,0,0,0
11380,52370357926,0,0,0
11381,52370357927,0,0,0
11382,52370357928,0,0,0
11383,52370357929,0,0,0
11384,52370358920,0,0,0
11385,52370357931,0,0,0
11386,52370357932,0,0,0
11387,52370357933,0,0,0
11388,52370357934,0,0,0
11389,52370357935,0,0,0
11390,52370357936,0,0,0
11391,52370357937,0,0,0
11392,52370357938,0,0,0
11393,52370357939,0,0,0
11394,52370358930,0,0,0
11395,52370357941,0,0,0
11396,52370357942,0,0,0
11397,52370357943,0,0,0
11398,52370357944,0,0,0
11399,52370357945,0,0,0
11400,52370357946,0,0,0
11401,52370357947,0,0,0
11402,52370357948,0,0,0
11403,52370357949,0,0,0
11404,52370358940,0,0,0
11405,52370357951,0,0,0
11406,52370357952,0,0,0
11407,52370357953,0,0,0
11408,52370357954,0,0,0
11409,52370357955,0,0,0
11410,52370357956,0,0,0
11411,52370357957,0,0,0
11412,52370357958,0,0,0
11413,52370357959,0,0,0
11414,52370358950,0,0,0
11415,52370357961,0,0,0
11416,52370357962,0,0,0
11417,52370357963,0,0,0
11418,52370357964,0,0,0
11419,52370357965,0,0,0
11420,52370357966,0,0,0
11421,52370357967,0,0,0
11422,52370357968,0,0,0
11423,52370357969,0,0,0
11424,52370358960,0,0,0
11425,52370357971,0,0,0
11426,52370357972,0,0,0
11427,52370357973,0,0,0
11428,52370357974,0,0,0
11429,52370357975,0,0,0
11430,52370357976,0,0,0
11431,52370357977,0,0,0
11432,52370357978,0,0,0
11433,52370357979,0,0,0
11434,52370358970,0,0,0
11435,52370357981,0,0,0
11436,52370357982,0,0,0
11437,52370357983,0,0,0
11438,52370357984,0,0,0
11439,52370357985,0,0,0
11440,52370357986,0,0,0
11441,52370357987,0,0,0
11442,52370357988,0,0,0
11443,52370357989,0,0,0
11444,52370358980,0,0,0
11445,52370357991,0,0,0
11446,52370357992,0,0,0
11447,52370357993,0,0,0
11448,52370357994,0,0,0
11449,52370357995,0,0,0
11450,52370357996,0,0,0
11451,52370357997,0,0,0
11452,52370357998,0,0,0
11453,52370357999,0,0,0
11454,52370358990,0,0,0
11455,52370367901,0,0,0
11456,52370367902,0,0,0
11457,52370367903,0,0,0
11458,52370367904,0,0,0
11459,52370367905,0,0,0
11460,52370367906,0,0,0
11461,52370367907,0,0,0
11462,52370367908,0,0,0
11463,52370367909,0,0,0
11464,52370368900,0,0,0
11465,52370358911,0,0,0
11466,52370358912,0,0,0
11467,52370358913,0,0,0
11468,52370358914,0,0,0
11469,52370358915,0,0,0
11470,52370358916,0,0,0
11471,52370358917,0,0,0
11472,52370358918,0,0,0
11473,52370358919,0,0,0
11474,52370359910,0,0,0
11475,52370358921,0,0,0
11476,52370358922,0,0,0
11477,52370358923,0,0,0
11478,52370358924,0,0,0
11479,52370358925,0,0,0
11480,52370358926,0,0,0
11481,52370358927,0,0,0
11482,52370358928,0,0,0
11483,52370358929,0,0,0
11484,52370359920,0,0,0
11485,52370358931,0,0,0
11486,52370358932,0,0,0
11487,52370358933,0,0,0
11488,52370358934,0,0,0
11489,52370358935,0,0,0
11490,52370358936,0,0,0
11491,52370358937,0,0,0
11492,52370358938,0,0,0
11493,52370358939,0,0,0
11494,52370359930,0,0,0
11495,52370358941,0,0,0
11496,52370358942,0,0,0
11497,52370358943,0,0,0
11498,52370358944,0,0,0
11499,52370358945,0,0,0
11500,52370358946,0,0,0
11501,52370358947,0,0,0
11502,52370358948,0,0,0
11503,52370358949,0,0,0
11504,52370359940,0,0,0
11505,52370358951,0,0,0
11506,52370358952,0,0,0
11507,52370358953,0,0,0
11508,52370358954,0,0,0
11509,52370358955,0,0,0
11510,52370358956,0,0,0
11511,52370358957,0,0,0
11512,52370358958,0,0,0
11513,52370358959,0,0,0
11514,52370359950,0,0,0
11515,52370358961,0,0,0
11516,52370358962,0,0,0
11517,52370358963,0,0,0
11518,52370358964,0,0,0
11519,52370358965,0,0,0
11520,52370358966,0,0,0
11521,52370358967,0,0,0
11522,52370358968,0,0,0
11523,52370358969,0,0,0
11524,52370359960,0,0,0
11525,52370358971,0,0,0
11526,52370358972,0,0,0
11527,52370358973,0,0,0
11528,52370358974,0,0,0
11529,52370358975,0,0,0
11530,52370358976,0,0,0
11531,52370358977,0,0,0
11532,52370358978,0,0,0
11533,52370358979,0,0,0
11534,52370359970,0,0,0
11535,52370358981,0,0,0
11536,52370358982,0,0,0
11537,52370358983,0,0,0
11538,52370358984,0,0,0
11539,52370358985,0,0,162.5555241
11540,52370358986,0,0,0
11541,52370358987,0,0,356.2990266
11542,52370358988,0,0,250.4489179
11543,52370358989,0,0,0
11544,52370359980,0,0,0
11545,52370358991,0,0,0
11546,52370358992,0,0,0
11547,52370358993,0,0,0
11548,52370358994,0,0,1948.272607
11549,52370358995,0,0,7867.66094
11550,52370358996,0,0,4354.35152
11551,52370358997,0,0,6939.777232
11552,52370358998,0,0,5740.985463
11553,52370358999,0,0,0
11554,52370359990,0,0,0
11555,52370368901,0,0,0
11556,52370368902,0,0,1492.297514
11557,52370368903,0,0,6897.268689
11558,52370368904,0,0,8623.948587
11559,52370368905,0,0,10000
11560,52370368906,0,0,10000
11561,52370368907,0,0,10000
11562,52370368908,0,0,9985.823646
11563,52370368909,0,0,2046.120404
11564,52370369900,0,0,0
11565,52370359911,0,0,0
11566,52370359921,0,0,0
11567,52370359931,0,0,0
11568,52370359941,0,0,0
11569,52370360911,0,0,0
11570,52370360912,0,0,0
11571,52370360913,0,0,0
11572,52370360914,0,0,0
11573,52370360915,3146.205463,0,0
11574,52370360916,9978.262924,0,0
11575,52370360917,10000,0,0
11576,52370360918,10000,0,0
11577,52370360919,10000,0,0
11578,52370361910,10000,0,0
11579,52370360921,0,0,0
11580,52370360922,0,0,0
11581,52370360923,840.1774757,0,0
11582,52370360924,3519.305202,0,0
11583,52370360925,9271.216841,0,0
11584,52370360926,10000,0,0
11585,52370360927,10000,0,0
11586,52370360928,10000,0,0
11587,52370360929,10000,0,0
11588,52370361920,10000,0,0
11589,52370360931,2125.507986,0,0
11590,52370360932,7231.83064,0,0
11591,52370360933,9884.698989,0,0
11592,52370360934,10000,0,0
11593,52370360935,10000,0,0
11594,52370360936,10000,0,0
11595,52370360937,10000,0,0
11596,52370360938,10000,0,0
11597,52370360939,10000,0,0
11598,52370361930,10000,0,0
11599,52370360941,9951.800397,0,0
11600,52370360942,10000,0,0
11601,52370360943,10000,0,0
11602,52370360944,10000,0,0
11603,52370360945,10000,0,0
11604,52370360946,10000,0,0
11605,52370360947,10000,0,0
11606,52370360948,10000,0,0
11607,52370360949,10000,0,0
11608,52370361940,10000,0,0
11609,52370360951,10000,0,0
11610,52370360952,10000,0,0
11611,52370360953,10000,0,0
11612,52370360954,10000,0,0
11613,52370360955,10000,0,0
11614,52370360956,10000,0,0
11615,52370360957,10000,0,0
11616,52370360958,10000,0,0
11617,52370360959,10000,0,0
11618,52370361950,10000,0,0
11619,52370360961,10000,0,0
11620,52370360962,10000,0,0
11621,52370360963,10000,0,0
11622,52370360964,10000,0,0
11623,52370360965,10000,0,0
11624,52370360966,10000,0,0
11625,52370360967,10000,0,0
11626,52370360968,10000,0,0
11627,52370360969,10000,0,0
11628,52370361960,10000,0,0
11629,52370360971,10000,0,0
11630,52370360972,10000,0,0
11631,52370360973,10000,0,0
11632,52370360974,10000,0,0
11633,52370360975,10000,0,0
11634,52370360976,10000,0,0
11635,52370360977,10000,0,0
11636,52370360978,10000,0,0
11637,52370360979,10000,0,0
11638,52370361970,10000,0,0
11639,52370360981,10000,0,0
11640,52370360982,10000,0,0
11641,52370360983,10000,0,0
11642,52370360984,10000,0,0
11643,52370360985,10000,0,0
11644,52370360986,10000,0,0
11645,52370360987,10000,0,0
11646,52370360988,10000,0,0
11647,52370360989,10000,0,0
11648,52370361980,10000,0,0
11649,52370360991,10000,0,0
11650,52370360992,10000,0,0
11651,52370360993,10000,0,0
11652,52370360994,10000,0,0
11653,52370360995,10000,0,0
11654,52370360996,10000,0,0
11655,52370360997,10000,0,0
11656,52370360998,10000,0,0
11657,52370360999,10000,0,0
11658,52370361990,10000,0,0
11659,52370370901,10000,0,0
11660,52370370902,10000,0,0
11661,52370370903,10000,0,0
11662,52370370904,10000,0,0
11663,52370370905,10000,0,0
11664,52370370906,10000,0,0
11665,52370370907,10000,0,0
11666,52370370908,10000,0,0
11667,52370370909,10000,0,0
11668,52370371900,10000,0,0
11669,52370361911,10000,0,0
11670,52370361912,10000,0,0
11671,52370361913,9984.878556,0,0
11672,52370361914,9000.094509,0,0
11673,52370361915,9877.138267,0,0
11674,52370361916,7330.120026,0,0
11675,52370361917,4756.639259,0,0
11676,52370361918,3215.197051,0,0
11677,52370361919,1747.471884,0,0
11678,52370362910,289.1976184,0,0
11679,52370361921,10000,0,0
11680,52370361922,10000,0,0
11681,52370361923,10000,0,0
11682,52370361924,10000,0,0
11683,52370361925,10000,0,0
11684,52370361926,10000,0,0
11685,52370361927,10000,0,0
11686,52370361928,10000,0,0
11687,52370361929,10000,0,0
11688,52370362920,9860.285094,0,0
11689,52370361931,10000,0,0
11690,52370361932,10000,0,0
11691,52370361933,10000,0,0
11692,52370361934,10000,0,0
11693,52370361935,10000,0,0
11694,52370361936,10000,0,0
11695,52370361937,10000,0,0
11696,52370361938,10000,0,0
11697,52370361939,10000,0,0
11698,52370362930,10000,0,0
11699,52370361941,10000,0,0
11700,52370361942,10000,0,0
11701,52370361943,10000,0,0
11702,52370361944,10000,0,0
11703,52370361945,10000,0,0
11704,52370361946,10000,0,0
11705,52370361947,10000,0,0
11706,52370361948,10000,0,0
11707,52370361949,10000,0,0
11708,52370362940,10000,0,0
11709,52370361951,10000,0,0
11710,52370361952,10000,0,0
11711,52370361953,10000,0,0
11712,52370361954,10000,0,0
11713,52370361955,10000,0,0
11714,52370361956,10000,0,0
11715,52370361957,10000,0,0
11716,52370361958,10000,0,0
11717,52370361959,10000,0,0
11718,52370362950,10000,0,0
11719,52370361961,10000,0,0
11720,52370361962,10000,0,0
11721,52370361963,10000,0,0
11722,52370361964,10000,0,0
11723,52370361965,10000,0,0
11724,52370361966,10000,0,0
11725,52370361967,10000,0,0
11726,52370361968,10000,0,0
11727,52370361969,10000,0,0
11728,52370362960,10000,0,0
11729,52370361971,10000,0,0
11730,52370361972,10000,0,0
11731,52370361973,10000,0,0
11732,52370361974,10000,0,0
11733,52370361975,10000,0,0
11734,52370361976,10000,0,0
11735,52370361977,10000,0,0
11736,52370361978,10000,0,0
11737,52370361979,10000,0,0
11738,52370362970,10000,0,0
11739,52370361981,10000,0,0
11740,52370361982,10000,0,0
11741,52370361983,10000,0,0
11742,52370361984,10000,0,0
11743,52370361985,10000,0,0
11744,52370361986,10000,0,0
11745,52370361987,10000,0,0
11746,52370361988,10000,0,0
11747,52370361989,10000,0,0
11748,52370362980,10000,0,0
11749,52370361991,10000,0,0
11750,52370361992,10000,0,0
11751,52370361993,10000,0,0
11752,52370361994,10000,0,0
11753,52370361995,10000,0,0
11754,52370361996,10000,0,0
11755,52370361997,10000,0,0
11756,52370361998,10000,0,0
11757,52370361999,10000,0,0
11758,52370362990,10000,0,0
11759,52370371901,10000,0,0
11760,52370371902,10000,0,0
11761,52370371903,10000,0,0
11762,52370371904,10000,0,0
11763,52370371905,10000,0,0
11764,52370371906,10000,0,0
11765,52370371907,10000,0,0
11766,52370371908,10000,0,0
11767,52370371909,10000,0,0
11768,52370372900,10000,0,0
11769,52370362911,0,0,0
11770,52370362912,0,0,0
11771,52370362913,0,0,0
11772,52370362914,0,0,0
11773,52370362915,0,0,0
11774,52370362916,0,0,0
11775,52370362917,0,0,0
11776,52370362918,0,0,0
11777,52370362919,0,0,0
11778,52370363910,0,0,0
11779,52370362921,8826.583593,0,0
11780,52370362922,8178.042103,0,0
11781,52370362923,6258.850184,0,0
11782,52370362924,478.6179553,0,0
11783,52370362925,0,0,0
11784,52370362926,0,0,0
11785,52370362927,0,0,0
11786,52370362928,0,0,0
11787,52370362929,0,0,0
11788,52370363920,0,0,0
11789,52370362931,10000,0,0
11790,52370362932,10000,0,0
11791,52370362933,9547.301767,0,0
11792,52370362934,131.3675456,0,0
11793,52370362935,0,0,0
11794,52370362936,0,0,0
11795,52370362937,0,0,0
11796,52370362938,0,0,0
11797,52370362939,0,0,0
11798,52370363930,0,0,0
11799,52370362941,10000,0,0
11800,52370362942,10000,0,0
11801,52370362943,7666.572158,0,0
11802,52370362944,0,0,0
11803,52370362945,0,0,0
11804,52370362946,0,0,0
11805,52370362947,0,0,0
11806,52370362948,0,0,0
11807,52370362949,0,0,0
11808,52370363940,0,0,0
11809,52370362951,10000,0,0
11810,52370362952,10000,0,0
11811,52370362953,5731.143208,0,0
11812,52370362954,0,0,0
11813,52370362955,0,0,0
11814,52370362956,0,0,0
11815,52370362957,0,0,0
11816,52370362958,0,0,0
11817,52370362959,0,0,0
11818,52370363950,0,0,0
11819,52370362961,10000,0,0
11820,52370362962,10000,0,0
11821,52370362963,3831.758034,0,0
11822,52370362964,0,0,0
11823,52370362965,0,0,0
11824,52370362966,0,0,0
11825,52370362967,0,0,0
11826,52370362968,0,0,0
11827,52370362969,0,0,0
11828,52370363960,0,0,0
11829,52370362971,10000,0,0
11830,52370362972,10000,0,0
11831,52370362973,1862.003781,0,0
11832,52370362974,0,0,0
11833,52370362975,0,0,0
11834,52370362976,0,0,0
11835,52370362977,0,0,0
11836,52370362978,0,0,0
11837,52370362979,0,0,0
11838,52370363970,0,0,0
11839,52370362981,10000,0,0
11840,52370362982,9651.656754,0,0
11841,52370362983,174.6436326,0,0
11842,52370362984,0,0,0
11843,52370362985,0,0,0
11844,52370362986,0,0,0
11845,52370362987,0,0,0
11846,52370362988,0,0,0
11847,52370362989,0,0,0
11848,52370363980,0,0,0
11849,52370362991,10000,0,0
11850,52370362992,7798.676749,0,0
11851,52370362993,0,0,0
11852,52370362994,0,0,0
11853,52370362995,0,0,0
11854,52370362996,0,0,0
11855,52370362997,0,0,0
11856,52370362998,0,0,0
11857,52370362999,0,0,0
11858,52370363990,0,0,0
11859,52370372901,10000,0,0
11860,52370372902,8361.058601,0,0
11861,52370372903,1644.612476,0,0
11862,52370372904,0,0,0
11863,52370372905,0,0,0
11864,52370372906,0,0,0
11865,52370372907,0,0,0
11866,52370372908,0,0,0
11867,52370372909,0,0,0
11868,52370373900,0,0,0
11869,52370363911,0,0,0
11870,52370363912,0,0,0
11871,52370363913,0,0,0
11872,52370363914,0,0,0
11873,52370363915,0,0,0
11874,52370363916,0,0,0
11875,52370363917,0,0,0
11876,52370363918,0,0,0
11877,52370363919,0,0,0
11878,52370364910,0,0,0
11879,52370363921,0,0,0
11880,52370363922,0,0,0
11881,52370363923,0,0,0
11882,52370363924,0,0,0
11883,52370363925,0,0,0
11884,52370363926,0,0,0
11885,52370363927,0,0,0
11886,52370363928,0,0,0
11887,52370363929,0,0,0
11888,52370364920,0,0,0
11889,52370363931,0,0,0
11890,52370363932,0,0,0
11891,52370363933,0,0,0
11892,52370363934,0,0,0
11893,52370363935,0,0,0
11894,52370363936,0,0,0
11895,52370363937,0,0,0
11896,52370363938,0,0,0
11897,52370363939,0,0,0
11898,52370364930,0,0,0
11899,52370363941,0,0,0
11900,52370363942,0,0,0
11901,52370363943,0,0,0
11902,52370363944,0,0,0
11903,52370363945,0,0,0
11904,52370363946,0,0,0
11905,52370363947,0,0,0
11906,52370363948,0,0,0
11907,52370363949,0,0,0
11908,52370364940,0,0,0
11909,52370363951,0,0,0
11910,52370363952,0,0,0
11911,52370363953,0,0,0
11912,52370363954,0,0,0
11913,52370363955,0,0,0
11914,52370363956,0,0,0
11915,52370363957,0,0,0
11916,52370363958,0,0,0
11917,52370363959,0,0,0
11918,52370364950,0,0,0
11919,52370363961,0,0,0
11920,52370363962,0,0,0
11921,52370363963,0,0,0
11922,52370363964,0,0,0
11923,52370363965,0,0,0
11924,52370363966,0,0,0
11925,52370363967,0,0,0
11926,52370363968,0,0,0
11927,52370363969,0,0,0
11928,52370364960,0,0,0
11929,52370363971,0,0,0
11930,52370363972,0,0,0
11931,52370363973,0,0,0
11932,52370363974,0,0,0
11933,52370363975,0,0,0
11934,52370363976,0,0,0
11935,52370363977,0,0,0
11936,52370363978,0,0,0
11937,52370363979,0,0,0
11938,52370364970,0,0,0
11939,52370363981,0,0,0
11940,52370363982,0,0,0
11941,52370363983,0,0,0
11942,52370363984,0,0,0
11943,52370363985,0,0,0
11944,52370363986,0,0,0
11945,52370363987,0,0,0
11946,52370363988,0,0,0
11947,52370363989,0,0,0
11948,52370364980,0,0,0
11949,52370363991,0,0,0
11950,52370363992,0,0,0
11951,52370363993,0,0,0
11952,52370363994,0,0,0
11953,52370363995,0,0,0
11954,52370363996,0,0,0
11955,52370363997,0,0,0
11956,52370363998,0,0,0
11957,52370363999,0,0,0
11958,52370364990,0,0,0
11959,52370373901,0,0,0
11960,52370373902,0,0,0
11961,52370373903,0,0,0
11962,52370373904,0,0,0
11963,52370373905,0,0,0
11964,52370373906,0,0,0
11965,52370373907,0,0,0
11966,52370373908,0,0,0
11967,52370373909,0,0,0
11968,52370374900,0,0,0
11969,52370364911,0,0,0
11970,52370364912,0,0,0
11971,52370364913,0,0,0
11972,52370364914,0,0,0
11973,52370364915,0,0,0
11974,52370364916,0,0,0
11975,52370364917,0,0,0
11976,52370364918,0,0,0
11977,52370364919,0,0,0
11978,52370365910,0,0,0
11979,52370364921,0,0,0
11980,52370364922,0,0,0
11981,52370364923,0,0,0
11982,52370364924,0,0,0
11983,52370364925,0,0,0
11984,52370364926,0,0,0
11985,52370364927,0,0,0
11986,52370364928,0,0,0
11987,52370364929,0,0,0
11988,52370365920,0,0,0
11989,52370364931,0,0,0
11990,52370364932,0,0,0
11991,52370364933,0,0,0
11992,52370364934,0,0,0
11993,52370364935,0,0,0
11994,52370364936,0,0,0
11995,52370364937,0,0,0
11996,52370364938,0,0,0
11997,52370364939,0,0,0
11998,52370365930,0,0,8.505812305
11999,52370364941,0,0,0
12000,52370364942,0,0,0
12001,52370364943,0,0,0
12002,52370364944,0,0,0
12003,52370364945,0,0,0
12004,52370364946,0,0,0
12005,52370364947,0,0,0
12006,52370364948,0,0,0
12007,52370364949,0,0,0
12008,52370365940,0,0,4010.963047
12009,52370364951,0,0,0
12010,52370364952,0,0,0
12011,52370364953,0,0,84.01774757
12012,52370364954,0,0,0
12013,52370364955,0,0,0
12014,52370364956,0,0,0
12015,52370364957,0,0,0
12016,52370364958,0,0,0
12017,52370364959,0,0,1827.622015
12018,52370365950,0,0,9654.488813
12019,52370364961,0,0,0
12020,52370364962,0,0,0
12021,52370364963,0,0,3234.404537
12022,52370364964,0,0,4092.627599
12023,52370364965,0,0,0
12024,52370364966,0,0,0
12025,52370364967,0,0,0
12026,52370364968,0,0,6032.136106
12027,52370364969,0,0,9594.517958
12028,52370365960,0,0,10000
12029,52370364971,0,0,0
12030,52370364972,0,0,0
12031,52370364973,0,0,245.7466919
12032,52370364974,0,0,8014.177694
12033,52370364975,0,0,2888.468809
12034,52370364976,0,0,3847.826087
12035,52370364977,0,0,7820.415879
12036,52370364978,0,0,9995.274102
12037,52370364979,0,0,10000
12038,52370365970,0,0,10000
12039,52370364981,0,0,0
12040,52370364982,0,0,0
12041,52370364983,0,0,0
12042,52370364984,0,0,6158.784103
12043,52370364985,0,0,10000
12044,52370364986,0,0,10000
12045,52370364987,0,0,10000
12046,52370364988,0,0,10000
12047,52370364989,0,0,10000
12048,52370365980,0,0,10000
12049,52370364991,0,0,0
12050,52370364992,0,0,0
12051,52370364993,0,0,115.3119093
12052,52370364994,0,0,5251.417769
12053,52370364995,0,0,10000
12054,52370364996,0,0,10000
12055,52370364997,0,0,10000
12056,52370364998,0,0,10000
12057,52370364999,0,0,10000
12058,52370365990,0,0,10000
12059,52370374901,0,0,0
12060,52370374902,0,0,3372.400756
12061,52370374903,0,0,8500.94518
12062,52370374904,0,0,10000
12063,52370374905,0,0,10000
12064,52370374906,0,0,10000
12065,52370374907,0,0,10000
12066,52370374908,0,0,10000
12067,52370374909,0,0,10000
12068,52370375900,0,94.51795841,9905.482042
12069,52370365911,0,0,0
12070,52370365912,0,0,0
12071,52370365913,0,0,0
12072,52370365914,0,0,0
12073,52370365915,0,0,0
12074,52370365916,0,0,9023.721765
12075,52370365917,0,0,10000
12076,52370365918,0,0,10000
12077,52370365919,0,0,10000
12078,52370366910,0,0,10000
12079,52370365921,0,0,119.8904937
12080,52370365922,0,0,1654.866421
12081,52370365923,0,0,2168.413103
12082,52370365924,0,0,2113.659964
12083,52370365925,0,0,1067.686208
12084,52370365926,0,0,7394.505806
12085,52370365927,0,0,10000
12086,52370365928,0,0,10000
12087,52370365929,0,0,10000
12088,52370366920,0,0,10000
12089,52370365931,0,0,7005.954069
12090,52370365932,0,0,10000
12091,52370365933,0,0,10000
12092,52370365934,0,0,10000
12093,52370365935,0,0,9990.549097
12094,52370365936,0,0,9949.910216
12095,52370365937,0,0,10000
12096,52370365938,0,0,10000
12097,52370365939,0,0,10000
12098,52370366930,0,0,10000
12099,52370365941,0,0,10000
12100,52370365942,0,0,10000
12101,52370365943,0,0,10000
12102,52370365944,0,0,10000
12103,52370365945,0,0,10000
12104,52370365946,0,0,10000
12105,52370365947,0,0,10000
12106,52370365948,0,0,10000
12107,52370365949,0,0,10000
12108,52370366940,0,0,10000
12109,52370365951,0,0,10000
12110,52370365952,0,0,10000
12111,52370365953,0,0,10000
12112,52370365954,0,0,10000
12113,52370365955,0,0,10000
12114,52370365956,0,0,10000
12115,52370365957,0,0,10000
12116,52370365958,0,0,10000
12117,52370365959,0,0,10000
12118,52370366950,0,0,10000
12119,52370365961,0,0,10000
12120,52370365962,0,0,10000
12121,52370365963,0,0,10000
12122,52370365964,0,0,10000
12123,52370365965,0,0,10000
