fid,ID,LIVE,MAKE,SHOP,y2,p_land,mh01,mh02,mh03,mh04,mh06,mh07,ALAND
585,52370207903,,,,51453,51453,,,,,,,1
586,52370207904,,,,50647,50647,,,,,,,1
587,52370207905,,,,49839,49839,,,,,,,1
588,52370207906,,,,49029,49029,,,,,,,1
589,52370207907,,,,48221,48221,,,,,,,1
590,52370207908,,,,47416,47416,,,,,,,1
591,52370207909,,,,46615,46615,,,,,,,1
592,52370208900,,,,45819,45819,,,,,,,1
593,51377298911,,,,41663,41663,,,,,,,1
594,51377298912,,,,41027,41027,,,,,,,1
595,51377298913,,,,40392,40392,,,,,,,1
596,51377298914,,,,39759,39759,,,,,,,1
597,51377298915,,,,39127,39127,,,,,,,1
598,51377298916,,,,38918,38918,,,,,,,1
599,51377298917,,,,34728,38918,,,,,,,1
600,51377298918,,,,34720,38908,,,,,,,1
601,51377298919,,,,38878,38878,,,,,,,0
602,51377299910,,,,38825,38825,,,,,,,1
603,51377298921,,,,42072,42072,,,,,,,1
604,51377298922,,,,41421,41421,,,,,,,1
605,51377298923,,,,40770,40770,,,,,,,1
606,51377298924,,,,40122,40122,,,,,,,1
607,51377298925,,,,39524,39524,,,,,,,1
608,51377298926,,,,39537,39537,,,,,,,1
609,51377298927,,,,39537,39537,,,,,,,1
610,51377298928,,,,35273,39528,,,,,,,1
611,51377298929,,,,35244,39496,,,,,,,1
612,51377299920,,,,35195,39441,,,,,,,1
613,51377298931,,,,42476,42476,,,,,,,1
614,51377298932,,,,41808,41808,,,,,,,1
615,51377298933,,,,41141,41141,,,,,,,1
616,51377298934,,,,40478,40478,,,,,,,1
617,51377298935,,,,40154,40154,,,,,,,1
618,51377298936,,,,40168,40168,,,,,,,1
619,51377298937,,,,40168,40168,,,,,,,1
620,51377298938,,,,40158,40158,,,,,,,1
621,51377298939,,,,40124,40124,,,,,,,0
622,51377299930,,,,40067,40067,,,,,,,1
623,51377298941,,,,42871,42871,,,,,,,1
624,51377298942,,,,42186,42186,,,,,,,1
625,51377298943,,,,41504,41504,,,,,,,1
626,51377298944,,,,40826,40826,,,,,,,1
627,51377298945,,,,40793,40793,,,,,,,1
628,51377298946,,,,40807,40807,,,,,,,1
629,51377298947,,,,40807,40807,,,,,,,1
630,51377298948,,,,40797,40797,,,,,,,1
631,51377298949,,,,40762,40762,,,,,,,0
632,51377299940,,,,40703,40703,,,,,,,1
633,51377298951,,,,43258,43258,,,,,,,1
634,51377298952,,,,42556,42556,,,,,,,1
635,51377298953,,,,41859,41859,,,,,,,1
636,51377298954,,,,41401,41401,,,,,,,1
637,51377298955,,,,41442,41442,,,,,,,1
638,51377298956,,,,41457,41457,,,,,,,1
639,51377298957,,,,41457,41457,,,,,,,1
640,51377298958,,,,41446,41446,,,,,,,1
641,51377298959,,,,41410,41410,,,,,,,1
642,51377299950,,,,41348,41348,,,,,,,0
643,51377298961,,,,43635,43635,,,,,,,1
644,51377298962,,,,42917,42917,,,,,,,1
645,51377298963,,,,42204,42204,,,,,,,1
646,51377298964,,,,42060,42060,,,,,,,1
647,51377298965,,,,42102,42102,,,,,,,1
648,51377298966,,,,42118,42118,,,,,,,1
649,51377298967,,,,42118,42118,,,,,,,1
650,51377298968,,,,42107,42107,,,,,,,1
651,51377298969,,,,42069,42069,,,,,,,1
652,51377299960,,,,42004,42004,,,,,,,1
653,51377298971,,,,44002,44002,,,,,,,1
654,51377298972,,,,43268,43268,,,,,,,1
655,51377298973,,,,42656,42656,,,,,,,1
656,51377298974,,,,42728,42728,,,,,,,1
657,51377298975,,,,42772,42772,,,,,,,1
658,51377298976,,,,42788,42788,,,,,,,1
659,51377298977,,,,42789,42789,,,,,,,1
660,51377298978,,,,42777,42777,,,,,,,1
661,51377298979,,,,42737,42737,,,,,,,1
662,51377299970,,,,42670,42670,,,,,,,1
663,51377298981,,,,44357,44357,,,,,,,1
664,51377298982,,,,43606,43606,,,,,,,1
665,51377298983,,,,43332,43332,,,,,,,1
666,51377298984,,,,43407,43407,,,,,,,1
667,51377298985,,,,43453,43453,,,,,,,1
668,51377298986,,,,43470,43470,,,,,,,1
669,51377298987,,,,43470,43470,,,,,,,1
670,51377298988,,,,43458,43458,,,,,,,1
671,51377298989,,,,43416,43416,,,,,,,1
672,51377299980,,,,43346,43346,,,,,,,1
673,51377298991,,,,44700,44700,,,,,,,1
674,51377298992,,,,44088,44088,,,,,,,1
675,51377298993,,,,44019,44019,,,,,,,1
676,51377298994,,,,44097,44097,,,,,,,1
677,51377298995,,,,44145,44145,,,,,,,1
678,51377298996,,,,44163,44163,,,,,,,1
679,51377298997,,,,44163,44163,,,,,,,1
680,51377298998,,,,44150,44150,,,,,,,1
681,51377298999,,,,44107,44107,,,,,,,1
682,51377299990,,,,44034,44034,,,,,,,1
683,52370208901,,,,45129,45129,,,,,,,1
684,52370208902,,,,44696,44696,,,,,,,1
685,52370208903,,,,44715,44715,,,,,,,1
686,52370208904,,,,44797,44797,,,,,,,1
687,52370208905,,,,44847,44847,,,,,,,1
688,52370208906,,,,44866,44866,,,,,,,1
689,52370208907,,,,44866,44866,,,,,,,1
690,52370208908,,,,44853,44853,,,,,,,1
691,52370208909,,,,44808,44808,,,,,,,1
692,52370209900,,,,44731,44731,,,,,,,1
693,51377299911,,,,38751,38751,,,,,,,1
694,51377299912,,,,38655,38655,,,,,,,1
695,51377299913,,,,38539,38539,,,,,,,0
696,51377299914,,,,38403,38403,,,,,,,1
697,51377299915,,,,38246,38246,,,,,,,0
698,51377299916,,,,38071,38071,,,,,,,0
699,51377299917,,,,37877,37877,,,,,,,0
700,51377299918,,,,37665,37665,,,,,,,1
701,51377299919,,,,37436,37436,,,,,,,0
702,51377390910,,,,37190,37190,,,,,,,0
703,51377299921,,,,35127,39364,,,,,,,1
704,51377299922,,,,39265,39265,,,,,,,0
705,51377299923,,,,39144,39144,,,,,,,1
706,51377299924,,,,39002,39002,,,,,,,0
707,51377299925,,,,38840,38840,,,,,,,0
708,51377299926,,,,38657,38657,,,,,,,0
709,51377299927,,,,38456,38456,,,,,,,0
710,51377299928,,,,38236,38236,,,,,,,1
711,51377299929,,,,37999,37999,,,,,,,1
712,51377390920,,,,37744,37744,,,,,,,0
713,51377299931,,,,35683,39987,,,,,,,1
714,51377299932,,,,35591,39884,,,,,,,1
715,51377299933,,,,35479,39758,,,,,,,1
716,51377299934,,,,39611,39611,,,,,,,0
717,51377299935,,,,39442,39442,,,,,,,0
718,51377299936,,,,39253,39253,,,,,,,0
719,51377299937,,,,39044,39044,,,,,,,0
720,51377299938,,,,38816,38816,,,,,,,0
721,51377299939,,,,38569,38569,,,,,,,1
722,51377390930,,,,38306,38306,,,,,,,1
723,51377299941,,,,40619,40619,,,,,,,1
724,51377299942,,,,40512,40512,,,,,,,1
725,51377299943,,,,36035,40381,,,,,,,1
726,51377299944,,,,35898,40228,,,,,,,1
727,51377299945,,,,35741,40053,,,,,,,1
728,51377299946,,,,35566,39856,,,,,,,1
729,51377299947,,,,39639,39639,,,,,,,0
730,51377299948,,,,39402,39402,,,,,,,1
731,51377299949,,,,39146,39146,,,,,,,1
732,51377390940,,,,38873,38873,,,,,,,1
733,51377299951,,,,41261,41261,,,,,,,1
734,51377299952,,,,41149,41149,,,,,,,1
735,51377299953,,,,36599,41014,,,,,,,1
736,51377299954,,,,40854,40854,,,,,,,1
737,51377299955,,,,40672,40672,,,,,,,0
738,51377299956,,,,36111,40467,,,,,,,1
739,51377299957,,,,35910,40241,,,,,,,1
740,51377299958,,,,35690,39995,,,,,,,1
741,51377299959,,,,39730,39730,,,,,,,1
742,51377390950,,,,39447,39447,,,,,,,1
743,51377299961,,,,41914,41914,,,,,,,1
744,51377299962,,,,41797,41797,,,,,,,1
745,51377299963,,,,37172,41656,,,,,,,0
746,51377299964,,,,41490,41490,,,,,,,0
747,51377299965,,,,41300,41300,,,,,,,0
748,51377299966,,,,41087,41087,,,,,,,1
749,51377299967,,,,40853,40853,,,,,,,1
750,51377299968,,,,36227,40597,,,,,,,1
751,51377299969,,,,35981,40321,,,,,,,1
752,51377390960,,,,40027,40027,,,,,,,1
753,51377299971,,,,42576,42576,,,,,,,1
754,51377299972,,,,42454,42454,,,,,,,1
755,51377299973,,,,37753,42307,,,,,,,1
756,51377299974,,,,42134,42134,,,,,,,1
757,51377299975,,,,41936,41936,,,,,,,1
758,51377299976,,,,41715,41715,,,,,,,1
759,51377299977,,,,41471,41471,,,,,,,1
760,51377299978,,,,41205,41205,,,,,,,1
761,51377299979,,,,36514,40919,,,,,,,1
762,51377390970,,,,36242,40613,,,,,,,1
763,51377299981,,,,43248,43248,,,,,,,1
764,51377299982,,,,38479,43121,,,,,,,1
765,51377299983,,,,38342,42967,,,,,,,1
766,51377299984,,,,42787,42787,,,,,,,1
767,51377299985,,,,42581,42581,,,,,,,1
768,51377299986,,,,42350,42350,,,,,,,1
769,51377299987,,,,42097,42097,,,,,,,1
770,51377299988,,,,41820,41820,,,,,,,1
771,51377299989,,,,41523,41523,,,,,,,1
772,51377390980,,,,36770,41206,,,,,,,1
773,51377299991,,,,43931,43931,,,,,,,1
774,51377299992,,,,39084,43799,,,,,,,1
775,51377299993,,,,43638,43638,,,,,,,1
776,51377299994,,,,43450,43450,,,,,,,1
777,51377299995,,,,43235,43235,,,,,,,1
778,51377299996,,,,42995,42995,,,,,,,1
779,51377299997,,,,42731,42731,,,,,,,1
780,51377299998,,,,42443,42443,,,,,,,1
781,51377299999,,,,42134,42134,,,,,,,1
782,51377390990,,,,41805,41805,,,,,,,1
783,52370209901,,,,44623,44623,,,,,,,1
784,52370209902,,,,39697,44485,,,,,,,1
785,52370209903,,,,44318,44318,,,,,,,1
786,52370209904,,,,44121,44121,,,,,,,1
787,52370209905,,,,43897,43897,,,,,,,1
788,52370209906,,,,43647,43647,,,,,,,1
789,52370209907,,,,43372,43372,,,,,,,1
790,52370209908,,,,43072,43072,,,,,,,1
791,52370209909,,,,42751,42751,,,,,,,1
792,52370300900,,,,42408,42408,,,,,,,1
793,51377380951,,,,33791,33791,,,,,,,
794,51377380961,,,,34298,34298,,,,,,,
795,51377380962,,,,34065,34065,,,,,,,
796,51377380971,,,,34812,34812,,,,,,,0
797,51377380972,,,,34571,34571,,,,,,,0
798,51377380963,,,,33820,33820,,,,,,,
799,51377380973,,,,34318,34318,,,,,,,0
800,51377380964,,,,33563,33563,,,,,,,
801,51377380974,,,,34053,34053,,,,,,,
802,51377380975,,,,33776,33776,,,,,,,
803,51377380981,,,,35332,35332,,,,,,,0
804,51377380982,,,,35083,35083,,,,,,,0
805,51377380983,,,,34821,34821,,,,,,,0
806,51377380984,,,,34547,34547,,,,,,,0
807,51377380985,,,,34262,34262,,,,,,,0
808,51377380976,,,,33489,33489,,,,,,,
809,51377380986,,,,33965,33965,,,,,,,0
810,51377380977,,,,33193,33193,,,,,,,
811,51377380987,,,,33659,33659,,,,,,,
812,51377380988,,,,33344,33344,,,,,,,
813,51377380991,,,,35858,35858,,,,,,,0
814,51377380992,,,,35600,35600,,,,,,,0
815,51377380993,,,,35330,35330,,,,,,,0
816,51377380994,,,,35047,35047,,,,,,,0
817,51377380995,,,,34752,34752,,,,,,,0
818,51377380996,,,,34446,34446,,,,,,,0
819,51377380997,,,,34130,34130,,,,,,,0
820,51377380998,,,,33805,33805,,,,,,,0
821,51377380989,,,,33020,33020,,,,,,,
822,51377380999,,,,33471,33471,,,,,,,0
823,51377381980,,,,32688,32688,,,,,,,
824,51377381990,,,,33130,33130,,,,,,,0
825,51377390901,,,,36391,36391,,,,,,,0
826,51377390902,,,,36124,36124,,,,,,,1
827,51377390903,,,,35844,35844,,,,,,,1
828,51377390904,,,,35552,35552,,,,,,,0
829,51377390905,,,,35247,35247,,,,,,,1
830,51377390906,,,,34932,34932,,,,,,,1
831,51377390907,,,,34606,34606,,,,,,,1
832,51377390908,,,,34271,34271,,,,,,,0
833,51377390909,,,,33927,33927,,,,,,,0
834,51377391900,,,,33575,33575,,,,,,,0
835,51377381991,,,,32781,32781,,,,,,,0
836,51377391901,,,,33216,33216,,,,,,,1
837,51377381992,,,,32425,32425,,,,,,,
838,51377391902,,,,32850,32850,,,,,,,0
839,51377381993,,,,32064,32064,,,,,,,
840,51377391903,,,,32478,32478,,,,,,,0
841,51377391904,,,,32102,32102,,,,,,,0
842,51377390911,,,,36929,36929,,,,,,,0
843,51377390912,,,,36654,36654,,,,,,,1
844,51377390913,,,,36364,36364,,,,,,,1
845,51377390914,,,,36062,36062,,,,,,,1
846,51377390915,,,,35747,35747,,,,,,,1
847,51377390916,,,,35421,35421,,,,,,,1
848,51377390917,,,,35085,35085,,,,,,,1
849,51377390918,,,,34739,34739,,,,,,,1
850,51377390919,,,,34385,34385,,,,,,,1
851,51377391910,,,,34022,34022,,,,,,,0
852,51377390921,,,,37474,37474,,,,,,,1
853,51377390922,,,,37189,37189,,,,,,,1
854,51377390923,,,,36889,36889,,,,,,,1
855,51377390924,,,,36577,36577,,,,,,,1
856,51377390925,,,,36252,36252,,,,,,,1
857,51377390926,,,,35915,35915,,,,,,,1
858,51377390927,,,,35568,35568,,,,,,,1
859,51377390928,,,,35212,35212,,,,,,,1
860,51377390929,,,,34846,34846,,,,,,,0
861,51377391920,,,,34473,34473,,,,,,,0
862,51377390931,,,,38026,38026,,,,,,,1
863,51377390932,,,,37730,37730,,,,,,,1
864,51377390933,,,,37421,37421,,,,,,,1
865,51377390934,,,,37097,37097,,,,,,,1
866,51377390935,,,,36761,36761,,,,,,,1
867,51377390936,,,,36414,36414,,,,,,,1
868,51377390937,,,,36056,36056,,,,,,,1
869,51377390938,,,,35688,35688,,,,,,,1
870,51377390939,,,,35311,35311,,,,,,,0
871,51377391930,,,,34926,34926,,,,,,,0
872,51377390941,,,,38583,38583,,,,,,,1
873,51377390942,,,,38277,38277,,,,,,,1
874,51377390943,,,,37956,37956,,,,,,,1
875,51377390944,,,,37622,37622,,,,,,,1
876,51377390945,,,,37274,37274,,,,,,,1
877,51377390946,,,,36916,36916,,,,,,,1
878,51377390947,,,,36546,36546,,,,,,,1
879,51377390948,,,,36166,36166,,,,,,,1
880,51377390949,,,,35778,35778,,,,,,,1
881,51377391940,,,,35381,35381,,,,,,,1
882,51377390951,,,,39146,39146,,,,,,,1
883,51377390952,,,,38829,38829,,,,,,,1
884,51377390953,,,,38497,38497,,,,,,,1
885,51377390954,,,,38151,38151,,,,,,,1
886,51377390955,,,,37792,37792,,,,,,,1
887,51377390956,,,,37421,37421,,,,,,,1
888,51377390957,,,,37039,37039,,,,,,,1
889,51377390958,,,,36648,36648,,,,,,,1
890,51377390959,,,,36247,36247,,,,,,,1
891,51377391950,,,,35839,35839,,,,,,,0
892,51377390961,,,,39715,39715,,,,,,,1
893,51377390962,,,,39387,39387,,,,,,,1
894,51377390963,,,,39043,39043,,,,,,,1
895,51377390964,,,,38685,38685,,,,,,,1
896,51377390965,,,,38314,38314,,,,,,,1
897,51377390966,,,,37931,37931,,,,,,,1
898,51377390967,,,,37536,37536,,,,,,,1
899,51377390968,,,,37132,37132,,,,,,,1
900,51377390969,,,,36719,36719,,,,,,,0
901,51377391960,,,,36299,36299,,,,,,,1
902,51377390971,,,,40290,40290,,,,,,,1
903,51377390972,,,,39949,39949,,,,,,,1
904,51377390973,,,,39593,39593,,,,,,,1
905,51377390974,,,,39223,39223,,,,,,,1
906,51377390975,,,,38839,38839,,,,,,,1
907,51377390976,,,,38443,38443,,,,,,,1
908,51377390977,,,,38036,38036,,,,,,,1
909,51377390978,,,,37619,37619,,,,,,,1
910,51377390979,,,,37193,37193,,,,,,,1
911,51377391970,,,,36759,36759,,,,,,,0
912,51377390981,,,,36471,40870,,,,,,,1
913,51377390982,,,,36156,40517,,,,,,,1
914,51377390983,,,,35826,40148,,,,,,,1
915,51377390984,,,,39764,39764,,,,,,,1
916,51377390985,,,,39367,39367,,,,,,,1
917,51377390986,,,,38958,38958,,,,,,,1
918,51377390987,,,,34389,38537,,,,,,,0
919,51377390988,,,,34005,38107,,,,,,,1
920,51377390989,,,,33613,37668,,,,,,,1
921,51377391980,,,,33215,37221,,,,,,,0
922,51377390991,,,,41456,41456,,,,,,,1
923,51377390992,,,,41090,41090,,,,,,,1
924,51377390993,,,,36326,40707,,,,,,,1
925,51377390994,,,,35971,40310,,,,,,,1
926,51377390995,,,,35604,39899,,,,,,,1
927,51377390996,,,,35227,39476,,,,,,,1
928,51377390997,,,,34839,39042,,,,,,,1
929,51377390998,,,,38598,38598,,,,,,,1
930,51377390999,,,,38145,38145,,,,,,,1
931,51377391990,,,,33628,37685,,,,,,,1
932,52370300901,,,,42046,42046,,,,,,,0
933,52370300902,,,,41667,41667,,,,,,,0
934,52370300903,,,,41270,41270,,,,,,,0
935,52370300904,,,,40859,40859,,,,,,,1
936,52370300905,,,,40433,40433,,,,,,,1
937,52370300906,,,,39996,39996,,,,,,,0
938,52370300907,,,,39547,39547,,,,,,,1
939,52370300908,,,,39089,39089,,,,,,,1
940,52370300909,,,,38622,38622,,,,,,,1
941,52370301900,,,,38148,38148,,,,,,,1
942,51377391911,,,,33653,33653,,,,,,,0
943,51377391912,,,,33276,33276,,,,,,,1
944,51377391913,,,,32894,32894,,,,,,,0
945,51377391914,,,,32507,32507,,,,,,,0
946,51377391905,,,,31721,31721,,,,,,,
947,51377391915,,,,32116,32116,,,,,,,0
948,51377391906,,,,31336,31336,,,,,,,
949,51377391916,,,,31721,31721,,,,,,,0
950,51377391917,,,,31322,31322,,,,,,,0
951,51377391921,,,,34092,34092,,,,,,,0
952,51377391922,,,,33705,33705,,,,,,,0
953,51377391923,,,,33312,33312,,,,,,,0
954,51377391924,,,,32914,32914,,,,,,,0
955,51377391925,,,,32512,32512,,,,,,,0
956,51377391926,,,,32107,32107,,,,,,,0
957,51377391927,,,,31698,31698,,,,,,,0
958,51377391918,,,,30921,30921,,,,,,,
959,51377391928,,,,31287,31287,,,,,,,0
960,51377391919,,,,30518,30518,,,,,,,
961,51377391929,,,,30874,30874,,,,,,,0
962,51377392910,,,,30114,30114,,,,,,,
963,51377392920,,,,30460,30460,,,,,,,0
964,51377391931,,,,34534,34534,,,,,,,0
965,51377391932,,,,34136,34136,,,,,,,0
966,51377391933,,,,33732,33732,,,,,,,0
967,51377391934,,,,33323,33323,,,,,,,0
968,51377391935,,,,32910,32910,,,,,,,0
969,51377391936,,,,32494,32494,,,,,,,0
970,51377391937,,,,32075,32075,,,,,,,0
971,51377391938,,,,31653,31653,,,,,,,0
972,51377391939,,,,31230,31230,,,,,,,0
973,51377392930,,,,30806,30806,,,,,,,0
974,51377391941,,,,34978,34978,,,,,,,1
975,51377391942,,,,34568,34568,,,,,,,0
976,51377391943,,,,34153,34153,,,,,,,0
977,51377391944,,,,33733,33733,,,,,,,0
978,51377391945,,,,33309,33309,,,,,,,0
979,51377391946,,,,32881,32881,,,,,,,0
980,51377391947,,,,32451,32451,,,,,,,0
981,51377391948,,,,32019,32019,,,,,,,0
982,51377391949,,,,31586,31586,,,,,,,0
983,51377392940,,,,31151,31151,,,,,,,0
984,51377391951,,,,35423,35423,,,,,,,0
985,51377391952,,,,35002,35002,,,,,,,0
986,51377391953,,,,34575,34575,,,,,,,0
987,51377391954,,,,34143,34143,,,,,,,0
988,51377391955,,,,33708,33708,,,,,,,0
989,51377391956,,,,33269,33269,,,,,,,0
990,51377391957,,,,32828,32828,,,,,,,0
991,51377391958,,,,32385,32385,,,,,,,0
992,51377391959,,,,31941,31941,,,,,,,0
993,51377392950,,,,31496,31496,,,,,,,1
994,51377391961,,,,35871,35871,,,,,,,0
995,51377391962,,,,35437,35437,,,,,,,1
996,51377391963,,,,34998,34998,,,,,,,0
997,51377391964,,,,34554,34554,,,,,,,0
998,51377391965,,,,34107,34107,,,,,,,0
999,51377391966,,,,33657,33657,,,,,,,0
1000,51377391967,,,,33205,33205,,,,,,,0
1001,51377391968,,,,32751,32751,,,,,,,0
1002,51377391969,,,,32296,32296,,,,,,,1
1003,51377392960,,,,31841,31841,,,,,,,1
1004,51377391971,,,,36319,36319,,,,,,,0
1005,51377391972,,,,35872,35872,,,,,,,0
1006,51377391973,,,,35421,35421,,,,,,,0
1007,51377391974,,,,34965,34965,,,,,,,0
1008,51377391975,,,,34506,34506,,,,,,,0
1009,51377391976,,,,34045,34045,,,,,,,1
1010,51377391977,,,,33581,33581,,,,,,,0
1011,51377391978,,,,33116,33116,,,,,,,1
1012,51377391979,,,,32650,32650,,,,,,,1
1013,51377392970,,,,32184,32184,,,,,,,1
1014,51377391981,,,,36768,36768,,,,,,,1
1015,51377391982,,,,36308,36308,,,,,,,0
1016,51377391983,,,,35844,35844,,,,,,,0
1017,51377391984,,,,35376,35376,,,,,,,1
1018,51377391985,,,,34905,34905,,,,,,,1
1019,51377391986,,,,30725,34431,,,,,,,1
1020,51377391987,,,,30301,33956,,,,,,,1
1021,51377391988,,,,29876,33479,,,,,,,1
1022,51377391989,,,,29450,33002,,,,,,,1
1023,51377392980,,,,29024,32526,,,,,,,1
1024,51377391991,,,,33211,37218,,,,,,,1
1025,51377391992,,,,32790,36745,,,,,,,0
1026,51377391993,,,,36268,36268,,,,,,,0
1027,51377391994,,,,35787,35787,,,,,,,1
1028,51377391995,,,,31503,35304,,,,,,,1
1029,51377391996,,,,31070,34818,,,,,,,1
1030,51377391997,,,,34330,34330,,,,,,,1
1031,51377391998,,,,33842,33842,,,,,,,1
1032,51377391999,,,,33354,33354,,,,,,,1
1033,51377392990,,,,32866,32866,,,,,,,1
1034,52370301901,,,,37667,37667,,,,,,,1
1035,52370301902,,,,33179,37181,,,,,,,1
1036,52370301903,,,,32741,36691,,,,,,,1
1037,52370301904,,,,32301,36197,,,,,,,1
1038,52370301905,,,,31858,35701,,,,,,,1
1039,52370301906,,,,35202,35202,,,,,,,1
1040,52370301907,,,,34703,34703,,,,,,,0
1041,52370301908,,,,34203,34203,,,,,,,1
1042,52370301909,,,,33703,33703,,,,,,,1
1043,52370302900,,,,33204,33204,,,,,,,1
1044,51377392921,,,,30044,30044,,,,,,,
1045,51377392931,,,,30381,30381,,,,,,,0
1046,51377392922,,,,29629,29629,,,,,,,
1047,51377392932,,,,29956,29956,,,,,,,0
1048,51377392923,,,,29213,29213,,,,,,,
1049,51377392933,,,,29531,29531,,,,,,,0
1050,51377392934,,,,29106,29106,,,,,,,0
1051,51377392941,,,,30716,30716,,,,,,,0
1052,51377392942,,,,30281,30281,,,,,,,0
1053,51377392943,,,,29847,29847,,,,,,,0
1054,51377392944,,,,29414,29414,,,,,,,0
1055,51377392935,,,,28683,28683,,,,,,,
1056,51377392945,,,,28981,28981,,,,,,,0
1057,51377392936,,,,28261,28261,,,,,,,
1058,51377392946,,,,28551,28551,,,,,,,0
1059,51377392947,,,,28122,28122,,,,,,,0
1060,51377392951,,,,31051,31051,,,,,,,0
1061,51377392952,,,,30606,30606,,,,,,,1
1062,51377392953,,,,30162,30162,,,,,,,1
1063,51377392954,,,,29720,29720,,,,,,,0
1064,51377392955,,,,29278,29278,,,,,,,0
1065,51377392956,,,,28839,28839,,,,,,,0
1066,51377392957,,,,28401,28401,,,,,,,0
1067,51377392948,,,,27696,27696,,,,,,,
1068,51377392958,,,,27967,27967,,,,,,,0
1069,51377392949,,,,27272,27272,,,,,,,
1070,51377392959,,,,27534,27534,,,,,,,0
1071,51377393940,,,,26851,26851,,,,,,,
1072,51377393950,,,,27105,27105,,,,,,,0
1073,51377392961,,,,31385,31385,,,,,,,1
1074,51377392962,,,,30931,30931,,,,,,,1
1075,51377392963,,,,30477,30477,,,,,,,1
1076,51377392964,,,,30025,30025,,,,,,,1
1077,51377392965,,,,29574,29574,,,,,,,1
1078,51377392966,,,,29125,29125,,,,,,,1
1079,51377392967,,,,28679,28679,,,,,,,0
1080,51377392968,,,,28236,28236,,,,,,,0
1081,51377392969,,,,27796,27796,,,,,,,0
1082,51377393960,,,,27359,27359,,,,,,,0
1083,51377392971,,,,31718,31718,,,,,,,1
1084,51377392972,,,,31253,31253,,,,,,,1
1085,51377392973,,,,30790,30790,,,,,,,1
1086,51377392974,,,,30328,30328,,,,,,,1
1087,51377392975,,,,29868,29868,,,,,,,1
1088,51377392976,,,,29410,29410,,,,,,,1
1089,51377392977,,,,28955,28955,,,,,,,0
1090,51377392978,,,,28503,28503,,,,,,,1
1091,51377392979,,,,28055,28055,,,,,,,0
1092,51377393970,,,,27610,27610,,,,,,,0
1093,51377392981,,,,28599,32049,,,,,,,1
1094,51377392982,,,,31574,31574,,,,,,,1
1095,51377392983,,,,31100,31100,,,,,,,1
1096,51377392984,,,,30629,30629,,,,,,,1
1097,51377392985,,,,30159,30159,,,,,,,1
1098,51377392986,,,,29693,29693,,,,,,,1
1099,51377392987,,,,29229,29229,,,,,,,1
1100,51377392988,,,,28768,28768,,,,,,,1
1101,51377392989,,,,28311,28311,,,,,,,0
1102,51377393980,,,,27858,27858,,,,,,,0
1103,51377392991,,,,28894,32379,,,,,,,1
1104,51377392992,,,,28460,31893,,,,,,,1
1105,51377392993,,,,28028,31409,,,,,,,1
1106,51377392994,,,,30928,30928,,,,,,,1
1107,51377392995,,,,30449,30449,,,,,,,1
1108,51377392996,,,,29973,29973,,,,,,,1
1109,51377392997,,,,29500,29500,,,,,,,1
1110,51377392998,,,,29031,29031,,,,,,,1
1111,51377392999,,,,28566,28566,,,,,,,1
1112,51377393990,,,,28105,28105,,,,,,,1
1113,52370302901,,,,32706,32706,,,,,,,1
1114,52370302902,,,,32210,32210,,,,,,,1
1115,52370302903,,,,28302,31716,,,,,,,1
1116,52370302904,,,,27863,31224,,,,,,,1
1117,52370302905,,,,30736,30736,,,,,,,1
1118,52370302906,,,,30251,30251,,,,,,,1
1119,52370302907,,,,29769,29769,,,,,,,1
1120,52370302908,,,,29291,29291,,,,,,,1
1121,52370302909,,,,28818,28818,,,,,,,1
1122,52370303900,,,,28348,28348,,,,,,,1
1123,51377393941,,,,26432,26432,,,,,,,
1124,51377393951,,,,26680,26680,,,,,,,0
1125,51377393952,,,,26257,26257,,,,,,,
1126,51377393961,,,,26925,26925,,,,,,,0
