"","ID","original","if_jukyo","if_shogyo","if_kogyo"
"16209",52371236999,1124880989.50063,56244.0494750313,80862.9960242663,39162.8139237102
"16210",52371237900,570972850.50248,57097.285050248,82089.7068598213,39756.9231028535
"16211",52371237901,586156898.030793,58615.6898030793,84272.742374466,40814.1905533845
"16212",52371237902,601719348.17625,60171.934817625,86510.1814564414,41897.8062335004
"16213",52371237903,617665595.109979,61766.5595109979,88802.7996346124,43008.1457401257
"16214",52371237904,634000266.48311,63400.026648311,91151.2622340019,44145.5312972856
"16215",52371237905,650726987.899812,65072.6987899812,93556.0905136907,45310.2153563287
"16216",52371237906,667848080.461949,66784.8080461949,96017.618182316,46502.3595359175
"16217",52371237907,685364168.139019,68536.4168139019,98535.9349489998,47722.0072831392
"16218",52371237908,703273662.886351,70327.3662886351,101110.812497945,48969.0480222112
"16219",52371237909,721572084.479984,72157.2084479984,103741.606699975,50243.1697944836
"16220",52371237910,573152397.634738,57315.2397634738,82403.0639397889,39908.6852884985
"16221",52371237911,588482668.07533,58848.266807533,84607.1221632973,40976.1342618012
"16222",52371237912,604204794.158266,60420.4794158266,86867.5181177205,42070.8682008012
"16223",52371237913,620325874.244688,62032.5874244688,89185.2723461281,43193.3813654232
"16224",52371237914,636852525.876817,63685.2525876817,91561.3362634614,44344.1345361002
"16225",52371237915,653790710.804919,65379.0710804919,93996.5670003722,45523.5428303752
"16226",52371237916,671145508.121153,67114.5508121153,96491.6947863039,46731.9599061782
"16227",52371237917,688920816.235585,68892.0816235585,99047.2801020901,47969.6572103724
"16228",52371237918,707118959.515144,70711.8959515144,101663.657125792,49236.7965889671
"16229",52371237919,725740160.825506,72574.0160825506,104340.857899174,50533.3935601318
"16230",52371237920,574959247.829995,57495.9247829995,82662.8377674546,40034.4965319017
"16231",52371237921,590411757.706738,59041.1757706738,84884.4705559733,41110.4570550248
"16232",52371237922,606267545.317977,60626.7545317977,87164.0832484031,42214.4978657927
"16233",52371237923,622535191.691766,62253.5191691766,89502.9095532761,43347.216462444
"16234",52371237924,639223054.587185,63922.3054587185,91902.1510793772,44509.194796966
"16235",52371237925,656339150.502276,65633.9150502276,94362.9603718294,45700.99105929
"16236",52371237926,673891000.469139,67389.1000469139,96886.4187418014,46923.1289399813
"16237",52371237927,691885424.969214,69188.5424969214,99473.5067811406,48176.0833501603
"16238",52371237928,710328270.672017,71032.8270672017,102125.06507515,49460.2613942808
"16239",52371237929,729224040.108576,72922.4040108576,104841.740960129,50775.9765842366
"16240",52371237930,576387472.25726,57638.747225726,82868.175945025,40133.944007694
"16241",52371237931,591937251.003611,59193.7251003611,85103.7932390864,41216.6773764365
"16242",52371237932,607899511.329053,60789.9511329053,87398.7136889512,42328.1318978693
"16243",52371237933,624284052.553424,62428.4052553424,89754.3461589673,43468.989900066
"16244",52371237934,641100668.310483,64110.0668310483,92172.098695986,44639.933315178
"16245",52371237935,658359078.508306,65835.9078508306,94653.3687471961,45841.6389418266
"16246",52371237936,676068839.460926,67606.8839460926,97199.530239601,47074.7721875555
"16247",52371237937,694239222.724442,69423.9222724441,99811.9161600873,48339.9786321723
"16248",52371237938,712879050.69586,71287.905069586,102491.794919199,49637.8725804711
"16249",52371237939,731996472.135752,73199.6472135752,105240.338077662,50969.0214318425
"16250",52371237940,577431055.961295,57743.1055961295,83018.2136924808,40206.6088936622
"16251",52371237941,593052245.689206,59305.2245689206,85264.097860944,41294.3146194968
"16252",52371237942,609092738.998894,60909.2738998894,87570.2659957694,42411.2165150666
"16253",52371237943,625563252.100488,62556.3252100488,89938.2587841319,43558.0607516504
"16254",52371237944,642474661.895197,64247.4661895197,92369.6400160281,44735.6046894706
"16255",52371237945,659837978.816513,65983.7978816513,94865.9926796104,45944.6149866217
"16256",52371237946,677664307.126221,67766.4307126221,97428.9132528794,47185.8648344763
"16257",52371237947,695964791.207162,69596.4791207162,100060.003982106,48460.1302180416
"16258",52371237948,714750540.293387,71475.0540293387,102760.862060162,49768.1846749099
"16259",52371237949,734032523.726356,73403.2523726356,105533.064567331,51110.7920019315
"16260",52371237950,578082297.955446,57808.2297955446,83111.843826291,40251.9549689791
"16261",52371237951,593748154.401559,59374.8154401559,85364.1498023769,41342.770844936
"16262",52371237952,609837609.49985,60983.760949985,87677.3572541685,42463.0819570084
"16263",52371237953,626361962.443291,62636.1962443291,90053.0906852442,43613.6750696558
"16264",52371237954,643332781.087504,64333.2781087504,92493.0132252539,44795.3556543573
"16265",52371237955,660761900.321968,66076.1900321968,94998.8263957452,46008.9477761985
"16266",52371237956,678661416.418566,67866.1416418566,97572.2692976436,47255.2937003602
"16267",52371237957,697043677.99104,69704.367799104,100215.11731148,48535.2532626235
"16268",52371237958,715921269.892945,71592.1269892945,102929.179782372,49849.7027481824
"16269",52371237959,735306989.944494,73530.6989944494,105716.296674003,51199.5332711304
"16270",52371237960,602461957.446239,57833.9411301169,83148.8094353593,40269.8578088526
"16271",52371237961,594022838.364526,59402.2838364526,85403.6415680173,41361.8971294584
"16272",52371237962,610131559.55648,61013.155955648,87719.6189378176,42483.5497424508
"16273",52371237963,626677105.300492,62667.7105300492,90098.3992927265,43635.618512902
"16274",52371237964,643671318.201469,64367.131820147,92541.6852635516,44818.9280431242
"16275",52371237965,661126361.468399,66112.6361468399,95051.2255748758,46034.3252591381
"16276",52371237966,679054726.92753,67905.472692753,97628.8161971281,47282.6799686331
"16277",52371237967,697469243.979427,69746.9243979427,100276.301634352,48564.885484647
"16278",52371237968,716383088.478347,71638.3088478347,102995.576200808,49881.8592438392
"16279",52371237969,735809791.650802,73580.9791650802,105788.585303213,51234.5434274908
"16280",52371237970,1131939052.72142,57834.3878191346,83149.451647515,40270.168839069
"16281",52371237971,998781131.45005,59402.7589050998,85404.3245820336,41362.2279204524
"16282",52371237972,806791274.002166,61013.6621412698,87720.3466892207,42483.9022002397
"16283",52371237973,640535117.339108,62668.2509441455,90099.1762549711,43635.9948040278
"16284",52371237974,643677100.541612,64367.7100541612,92542.5166001148,44819.3306683141
"16285",52371237975,661132562.972554,66113.2562972554,95052.1171753394,46034.7570707796
"16286",52371237976,679061395.136406,67906.1395136406,97629.7748964978,47283.1442769926
"16287",52371237977,697476434.547989,69747.6434547989,100277.335434234,48565.3861649878
"16288",52371237978,716390866.37909,71639.086637909,102996.694442405,49882.4008202056
"16289",52371237979,735818233.865449,73581.8233865449,105789.799054314,51235.1312601317
"16290",52371237980,1156401390.43242,57820.069521621,83128.8659954198,40260.1989875654
"16291",52371237981,1187748778.22469,59387.4389112344,85382.2987746,41351.5605863137
"16292",52371237982,1219944874.22403,60997.2437112013,87696.7416419713,42472.470023366
"16293",52371237983,1189253784.67508,62650.624142,90073.8339112901,43623.7212359093
"16294",52371237984,916755141.147203,64348.7493025139,92515.2564152706,44806.1282692062
"16295",52371237985,673742915.880939,66092.8173095352,95022.7317061532,46020.5253737318
"16296",52371237986,678840555.098275,67884.0555098275,97598.0243605886,47267.7671528329
"16297",52371237987,697237202.299229,69723.7202299229,100242.940619918,48548.7283885116
"16298",52371237988,716130963.488378,71613.0963488378,102959.327775861,49864.3037439065
"16299",52371237989,735534964.135808,73553.4964135808,105749.072898862,51215.4071474198
"16300",52371237990,1155334364.31627,57766.7182158135,83052.1619445971,40223.0503952889
"16301",52371237991,1186607921.94386,59330.3960971932,85300.2873816068,41311.8415914541
"16302",52371237992,1218723077.23065,60936.1538615323,87608.9117592189,42429.9330716788
"16303",52371237993,1251701668.83265,62585.0834416326,89979.6049672025,43578.08515037
"16304",52371237994,1282150226.6675,64278.296660982,92413.9654924928,44757.0719918489
"16305",52371237995,1059278247.4224,66016.9232944925,94913.6176310831,45967.6802600392
"16306",52371237996,689452031.02908,67802.1083290213,97480.2075494311,47210.7072109645
"16307",52371237997,696350081.420729,69635.0081420729,100115.397790515,48486.9580319728
"16308",52371237998,715167850.196271,71516.7850196271,102820.859392027,49797.2420244921
"16309",52371237999,734485994.656995,73448.5994656995,105598.260829698,51142.367249166
"16310",52371238900,740251150.590217,74025.1150590217,106427.126790913,51543.7959001279
"16311",52371238901,759297548.69703,75929.754869703,109165.458807834,52869.9993864277
"16312",52371238902,778691254.720608,77869.1254720608,111953.723855813,54220.3859737762
"16313",52371238903,798403205.06018,79840.320506018,114787.743413112,55592.9319594005
"16314",52371238904,818392033.211667,81839.2033211667,117661.570149327,56984.7569875703
"16315",52371238905,838599434.662962,83859.9434662962,120566.82152875,58391.8013065788
"16316",52371238906,863185637.260363,85894.350830281,123491.722493761,59808.3621300689
"16317",52371238907,992045860.469232,87930.9106971553,126419.718147619,61226.4217444695
"16318",52371238908,1183386015.75908,89953.3795637589,129327.45493837,62634.6697747692
"16319",52371238909,1516392006.34707,91938.7545221624,132181.861206527,64017.089262528
"16320",52371238910,744781829.57183,74478.182957183,107078.50996815,51859.267740369
"16321",52371238911,764237583.289201,76423.7583289201,109875.695715231,53213.9747177127
"16322",52371238912,784095888.857569,78409.5888857569,112730.757004758,54596.711439327
"16323",52371238913,804338142.221144,80433.8142221144,115641.019100995,56006.1825020858
"16324",52371238914,824935913.221831,82493.591322183,118602.394553303,57440.408309922
"16325",52371238915,845846916.909874,84584.6916909874,121608.803984829,58896.4445555989
"16326",52371238916,867009020.207227,86700.9020207227,124651.314420637,60369.964903803
"16327",52371238917,888331161.117366,88833.1161117366,127716.833727548,61854.6286943958
"16328",52371238918,909679357.608068,90967.9357608068,130786.099088178,63341.1067388747
"16329",52371238919,1026921042.6288,93085.4900395022,133830.541741535,64815.5628807056
"16330",52371238920,748575385.310907,74857.5385310907,107623.915723088,52123.4135814052
"16331",52371238921,768382403.94019,76838.240394019,110471.603404935,53502.5791859488
"16332",52371238922,788641645.563926,78864.1645563926,113384.307931308,54913.2331437476
"16333",52371238923,809344685.122,80934.4685122,116360.818017442,56354.7888166335
"16334",52371238924,830476030.548274,83047.6030548274,119398.906343481,57826.167489775
"16335",52371238925,852009988.492154,85200.9988492155,122494.878934102,59325.5801314121
"16336",52371238926,873905855.513928,87390.5855513928,125642.883788759,60850.1925550831
"16337",52371238927,896100338.896296,89610.0338896296,128833.821209269,62395.5976796242
"16338",52371238928,918495278.424845,91849.5278424845,132053.57853998,63954.9605949467
"16339",52371238929,940937186.654756,94093.7186654756,135280.088638222,65517.5939478158
"16340",52371238930,751598651.646674,75159.8651646674,108058.575702181,52333.9240586105
"16341",52371238931,771691330.813535,77169.1330813535,110947.333269874,53732.9802481723
"16342",52371238932,792278202.830114,79227.8202830114,113907.14175729,55166.4471581508
"16343",52371238933,813359998.374962,81335.9998374962,116938.106215289,56634.3756658005
"16344",52371238934,834933122.613669,83493.3122613669,120039.709808608,58136.5154622755
"16345",52371238935,856987570.783569,85698.7570783569,123210.514136045,59672.169914488
"16346",52371238936,879503643.257188,87950.3643257188,126447.686949721,61239.9673344952
"16347",52371238937,902446597.857694,90244.6597857694,129746.233309668,62837.4886194422
"16348",52371238938,925757610.183723,92575.7610183723,133097.695934845,64460.6378176572
"16349",52371238939,949337825.678094,94933.7825678094,136487.862342793,66102.531671863
"16350",52371238940,753821422.226391,75382.1422226391,108378.14708836,52488.6958992249
"16351",52371238941,774127417.541539,77412.7417541539,111297.573469931,53902.6053233959
"16352",52371238942,794959883.691071,79495.9883691071,114292.691430228,55353.1729887776
"16353",52371238943,816326932.270886,81632.6932270886,117364.667186751,56840.9637069791
"16354",52371238944,838234722.088724,83823.4722088724,120514.38620143,58366.4063166842
"16355",52371238945,860686384.400545,86068.6384400544,123742.298660089,59929.7188477034
"16356",52371238946,883680293.840194,88368.0293840194,127048.17088116,61530.7881255537
"16357",52371238947,907207180.184352,90720.7180184352,130430.670069373,63168.9686632292
"16358",52371238948,931245076.757954,93124.5076757954,133886.638039684,64842.7309179319
"16359",52371238949,955750003.916892,95575.0003916892,137409.751766244,66549.0125806091
"16360",52371238950,755213810.716662,75521.3810716662,108578.333074262,52585.6481134821
"16361",52371238951,775654825.389284,77565.4825389284,111517.171411175,54008.9589552648
"16362",52371238952,796643162.051844,79664.3162051844,114534.699131781,55470.3799072695
"16363",52371238953,818191854.800201,81819.1854800201,117632.790169504,56970.8185354977
"16364",52371238954,840313643.324737,84031.3643324737,120813.276130607,58511.1619064541
"16365",52371238955,863020651.841642,86302.0651841642,124077.900133615,60092.2542310855
"16366",52371238956,886323863.483458,88632.3863483458,127428.241241578,61714.8602665177
"16367",52371238957,910232221.498001,91023.2221498001,130865.585239959,63379.602732404
"16368",52371238958,934751018.226886,93475.1018226886,134390.693017428,65086.8501352655
"16369",52371238959,959878828.61637,95987.8828616369,138003.35969166,66836.5032484015
"16370",52371238960,755763248.317228,75576.3248317228,108657.32662278,52623.9055339817
"16371",52371238961,776257727.154232,77625.7727154232,111603.851590637,54050.9390933511
"16372",52371238962,797307877.770017,79730.7877770017,114630.26640508,55516.6641599611
"16373",52371238963,818928740.25664,81892.8740256641,117738.733404905,57022.1279776218
"16374",52371238964,841135751.789905,84113.5751789905,120931.472018298,58568.4054391424
"16375",52371238965,863944752.307041,86394.4752307041,124210.759579116,60156.5994816694
"16376",52371238966,887371987.439417,88737.1987439417,127578.931748529,61787.8412908915
"16377",52371238967,911434104.306006,91143.4104306006,131038.381910243,63463.2900081378
"16378",52371238968,936148136.38617,93614.813638617,134591.558995632,65184.131677068
"16379",52371238969,961531463.704491,96153.1463704491,138240.961759448,66951.5764713362
"16380",52371238970,755772447.541724,75577.2447541724,108658.649210433,52624.546077329
"16381",52371238971,776267794.840265,77626.7794840265,111605.299038436,54051.6401078023
"16382",52371238972,797318950.833262,79731.8950833262,114631.858397615,55517.4351789746
"16383",52371238973,818940988.573415,81894.0988573415,117740.494365576,57022.9808297104
"16384",52371238974,841149389.887103,84114.9389887103,120933.432789988,58569.3550618453
"16385",52371238975,863960056.662304,86396.0056662304,124212.959911471,60157.6651261651
"16386",52371238976,887389321.640001,88738.9321640001,127581.423915089,61789.0482738138
"16387",52371238977,911453960.672836,91145.3960672836,131041.236692796,63464.6726098648
"16388",52371238978,936171204.74026,93617.120474026,134594.875570883,65185.7379299378
"16389",52371238979,961558751.905709,96155.8751905709,138244.885029069,66953.4765527787
"16390",52371238980,755462588.888372,75546.2588888372,108614.100321638,52602.9705739698
"16391",52371238981,775927455.057852,77592.7455057852,111556.367827527,54027.9421989677
"16392",52371238982,796943369.943593,79694.3369943593,114577.860514689,55491.2834266867
"16393",52371238983,818524262.105906,81852.4262105906,117680.580915175,56993.9641048188
"16394",52371238984,840684072.313279,84068.4072313279,120866.533316225,58536.9549311129
"16395",52371238985,863436578.000256,86343.6578000256,124137.698522288,60121.2152303519
"16396",52371238986,886795100.061721,88679.5100061721,127495.991700356,61747.672538395
"16397",52371238987,910771996.558818,91077.1996558818,130943.189589227,63417.1873488474
"16398",52371238988,935377749.775784,93537.7749775784,134480.799244166,65130.4895446941
"16399",52371238989,960619212.60153,96061.921260153,138109.805916296,66888.0562935922
"16400",52371238990,754315991.569265,75431.5991569265,108449.252137125,52523.1328349152
"16401",52371238991,774669032.064588,77466.9032064588,111375.442281712,53940.3180218636
"16402",52371238992,795555790.038674,79555.5790038674,114378.36586702,55394.6660349309
"16403",52371238993,816986076.898666,81698.6076898666,117459.433495211,56886.8600438316
"16404",52371238994,838968318.335755,83896.8318335755,120619.856541778,58417.486730676
"16405",52371238995,861508731.668584,86150.8731668585,123860.528880862,59986.9790082707
"16406",52371238996,884609997.756586,88460.9997756586,127181.835944036,61595.5235452499
"16407",52371238997,908269027.656188,90826.9027656188,130583.333628798,63242.905258021
"16408",52371238998,932473025.995183,93247.3025995183,134063.182323417,64928.2332029455
"16409",52371238999,957192153.35491,95719.215335491,137617.091965539,66649.429656937
"16410",52371239900,1592053749.74557,93854.4111793746,134936.032325105,65350.9637951827
"16411",52371239901,1622585858.95761,95654.3335328869,137523.810329615,66604.2523628742
"16412",52371239902,1650076036.17651,97274.9285639961,139853.766489967,67732.6750536549
"16413",52371239903,1687259675.52025,99466.9704951623,143005.301267768,69258.9970568624
"16414",52371239904,1733018609.05311,102164.541330072,146883.643274337,71137.3195752385
"16415",52371239905,1780018553.95618,104935.272001097,150867.16838191,73066.5833945203
"16416",52371239906,1828293167.70402,107781.146676459,154958.729261813,75048.1700939429
"16417",52371239907,1877877020.6081,110704.203337744,159161.255953727,77083.4987230661
"16418",52371239908,1928805620.61963,113706.535242075,163477.757967887,79174.0268198874
"16419",52371239909,1941856062.14916,114475.882071968,164583.860573008,79709.7241429482
"16420",52371239910,1520812158.83907,95156.031769163,136807.393679054,66257.2841158734
"16421",52371239911,1647698116.12614,97134.7459312208,139652.22361063,67635.0656813932
"16422",52371239912,1678565474.02224,98954.4317932491,142268.415936752,68902.1156089745
"16423",52371239913,1705077834.1398,100517.38276033,144515.496277105,69990.40065365
"16424",52371239914,1732969501.4895,102161.646351516,146879.481115998,71135.3037974346
"16425",52371239915,1779952545.33197,104931.380674841,150861.573758078,73063.8738583557
"16426",52371239916,1828195215.4495,107775.37221616,154950.427225161,75044.1493287898
"16427",52371239917,1877696153.22904,110693.540882807,159145.926366701,77076.0744400968
"16428",52371239918,1927912017.75357,113653.855757582,163402.01980563,79137.3460177746
"16429",52371239919,1936925034.50976,114185.189188214,164165.926627592,79507.3142627623
"16430",52371239920,1001495133.7739,96318.2280336362,138478.302384787,67066.5230748961
"16431",52371239921,1301407248.53909,98483.5818260625,141591.467186084,68574.2620880594
"16432",52371239922,1456416327.38427,100524.832323186,144526.206636285,69995.587795164
"16433",52371239923,1478739097.52002,102335.394812401,147129.282139091,71256.2851049095
"16434",52371239924,1640473909.0457,103749.703702114,149162.657317326,72241.0704536792
"16435",52371239925,1773678274.64304,104589.925130209,150370.657499278,72826.1178631443
"16436",52371239926,1819775193.86245,107278.99690955,154236.780273712,74698.5224766952
"16437",52371239927,1863259845.60804,109842.494772341,157922.363360669,76483.4897884623
"16438",52371239928,1893716977.04873,111637.997052359,160503.786552736,77733.7006525136
"16439",52371239929,1895464986.33882,111741.045321102,160651.940745464,77805.4533127794
"16440",52371239930,973018874.63093,97301.887463093,139892.525743094,67751.4465745318
"16441",52371239931,996505625.864411,99650.5625864411,143269.25464036,69386.8324985799
"16442",52371239932,1019260206.19573,101926.020619573,146540.718121456,70971.2372556075
"16443",52371239933,1040264798.97283,104026.479897283,149560.583010417,72433.7901232459
"16444",52371239934,1057589231.52724,105758.923152724,152051.345204544,73640.0928962415
"16445",52371239935,1155578762.28215,106801.101849416,153549.702676912,74365.7634472553
"16446",52371239936,1363071237.20278,106950.3144426,153764.228079013,74469.6603941586
"16447",52371239937,1628174272.50085,108161.524372898,155505.604539144,75313.0276403931
"16448",52371239938,1785859747.67922,109298.070276131,157139.635298172,76104.4062153624
"16449",52371239939,1649048177.33504,109352.055272128,157217.250415814,76141.9960470449
"16450",52371239940,980637624.192493,98063.7624192493,140987.885912316,68281.9412209802
"16451",52371239941,1005744187.89298,100574.418789298,144597.497915087,70030.1149240532
"16452",52371239942,1030735261.33408,103073.526133408,148190.505693105,71770.2470234714
"16453",52371239943,1054869184.20832,105486.918420832,151660.279522772,73450.6956035343
"16454",52371239944,1076335912.2889,107633.59122889,154746.586365248,74945.4270199549
"16455",52371239945,1090686351.23466,109068.635123466,156809.77260139,75944.6501829423
"16456",52371239946,1092896679.35409,109289.667935409,157127.555114566,76098.5556532267
"16457",52371239947,1090971188.99209,109097.118899209,156850.724194779,75964.483477658
"16458",52371239948,1076999600.51782,107699.960051782,154842.005914725,74991.6397284199
"16459",52371239949,1070141408.03877,107014.140803877,153855.992289562,74514.1027828815
"16460",52371239950,985601205.290156,98560.1205290156,141701.508139578,68627.5560988871
"16461",52371239951,1011876371.9224,101187.63719224,145479.132110028,70457.0997950426
"16462",52371239952,1038598180.02357,103859.818002357,149320.970459889,72317.743202015
"16463",52371239953,1065480926.3726,106548.09263726,153185.947166639,74189.5927627276
"16464",52371239954,1091593178.60577,109159.317860577,156940.148665683,76007.7927054439
"16465",52371239955,1112747020.79087,111274.702079087,159981.471387781,77480.7378311938
"16466",52371239956,1116772936.51065,111677.293651065,160560.283919739,77761.0629316758
"16467",52371239957,1113245440.27933,111324.544027933,160053.129978316,77515.4428530845
"16468",52371239958,1092468606.01409,109246.860601409,157066.010305624,76068.7488439435
"16469",52371239959,1066422452.72472,106642.245272472,153321.311960566,74255.1513803529
"16470",52371239960,987601715.505973,98760.1715505973,141989.124787274,68766.8519178507
"16471",52371239961,1014376528.36018,101437.652836018,145838.583717754,70631.1860535303
"16472",52371239962,1041872869.77817,104187.286977817,149791.777997892,72545.7603286519
"16473",52371239963,1070104722.07837,107010.472207837,153850.717888631,74511.5483340928
"16474",52371239964,1099071597.07775,109907.159707775,158015.333203091,76528.5160775969
"16475",52371239965,1128617047.55889,112861.704755889,162263.131267226,78585.7701165309
"16476",52371239966,1141170815.9258,114117.08159258,164068.007215914,79459.8908442942
"16477",52371239967,1129652378.64463,112965.237864463,162411.982522161,78657.8603714798
"16478",52371239968,1100104077.31443,110010.407731443,158163.774586763,76600.4078275092
"16479",52371239969,1071111913.0072,107111.19130072,153995.523386872,74581.6791857997
"16480",52371239970,987634780.283488,98763.4780283488,141993.87856478,68769.1542231458
"16481",52371239971,1014417960.92512,101441.796092512,145844.540545836,70634.0710090876
"16482",52371239972,1041927471.28019,104192.747128019,149799.628145742,72549.5622392245
"16483",52371239973,1070183008.85995,107018.300885995,153861.973308122,74516.9994541457
"16484",52371239974,1099204805.36446,109920.480536446,158034.484777807,76537.7913900864
"16485",52371239975,1129013641.19354,112901.364119354,162320.150187097,78613.384989326
"16486",52371239976,1144758820.71968,114475.882071968,164583.860573008,79709.7241429482
"16487",52371239977,1130077512.17741,113007.751217741,162473.104670179,78687.4624815568
"16488",52371239978,1100240566.63286,110024.056663286,158183.397880812,76609.9115987173
"16489",52371239979,1071191382.84771,107119.138284771,154006.948896694,74587.2126824193
"16490",52371239980,986495971.207277,98649.5971207277,141830.150108772,68689.8587805833
"16491",52371239981,1012991987.08091,101299.198708091,145639.525938298,70534.7802417229
"16492",52371239982,1040053524.50987,104005.352450987,149530.207733001,72419.079051485
"16493",52371239983,1067517967.79966,106751.796779966,153478.815966725,74331.4322552738
"16494",52371239984,1094800635.49472,109480.063549472,157401.290023889,76231.1283978107
"16495",52371239985,1118608662.72125,111860.866272125,160824.209299677,77888.8848162516
"16496",52371239986,1123777406.0727,112377.74060727,161567.32804198,78248.7851719011
"16497",52371239987,1119226165.57904,111922.616557904,160912.9887023,77931.8816305684
"16498",52371239988,1095737468.35703,109573.746835703,157535.980027059,76296.3602070544
"16499",52371239989,1068487417.18716,106848.741718716,153618.195301426,74398.9351579371
"16500",52371239990,982364867.064303,98236.4867064303,141236.214464011,68402.2093948068
"16501",52371239991,1007866027.97517,100786.602797517,144902.558357448,70177.8589593607
"16502",52371239992,1033429744.23016,103342.974423016,148577.895935711,71957.8642616766
"16503",52371239993,1058437055.29554,105843.705529554,152173.238223708,73699.1269892485
"16504",52371239994,1081250028.24214,108125.002824214,155453.09690725,75287.5976326202
"16505",52371239995,1097198880.61589,109719.888061589,157746.089673823,76398.1185564151
"16506",52371239996,1099751386.0463,109975.13860463,158113.067582415,76575.8498829171
"16507",52371239997,1097525881.483,109752.5881483,157793.103126915,76420.8876746263
"16508",52371239998,1081970555.84708,108197.055584708,155556.688347407,75337.7680751516
"16509",52371239999,1059292294.94521,105929.229494521,152296.197436347,73758.6774511598
"16510",52371244905,414138219.023114,29585.0540612613,42534.9193605897,20600.1164201102
"16511",52371244906,515446115.794224,30386.468861553,43687.1266147731,21158.1427178693
"16512",52371244907,529408164.716275,31209.5565749209,44870.4933729442,21731.2598967067
"16513",52371244908,543747737.137175,32054.8999726187,46085.8574949306,22319.8737410988
"16514",52371244909,558474978.148656,32923.0971259185,47334.0788376475,22924.4006889471
"16515",52371244915,438005020.315857,29550.9713502368,42485.9180857563,20576.3845785674
"16516",52371244916,514840220.583792,30350.7502570646,43635.7733889706,21133.2718013146
"16517",52371244917,528772935.342397,31172.1086691208,44816.6539021719,21705.184865119
"16518",52371244918,543081477.322913,32015.6227669528,46029.3880096206,22292.5249653386
"16519",52371244919,557775869.934695,32881.883448439,47274.8252549259,22895.7035450305
"16520",52371244926,340069544.235174,30304.4888407549,43569.2625890185,21101.0599094666
"16521",52371244927,420905151.042933,31123.6134695095,44746.9315551865,21671.4175866905
"16522",52371244928,505986756.674936,31964.7649822815,45956.268935193,22257.1126154768
"16523",52371244929,556870751.578772,32828.5251052572,47198.1110863544,22858.55005262
"16524",52371244939,366230830.142474,32763.0870808488,47104.0297611837,22812.9854605012
"16525",52371245900,573600298.384988,33814.7617602986,48616.0397643206,23545.2680782002
"16526",52371245901,589134380.516452,34730.5236382462,49932.6456948471,24182.9144133989
"16527",52371245902,605088184.887307,35671.0288916253,51284.8255836468,24837.7895971054
"16528",52371245903,621472955.274769,36636.9403611785,52673.5324077697,25510.3551662983
"16529",52371245904,638300225.827745,37628.9380055784,54099.743754995,26201.0845771961
"16530",52371245905,655581825.873144,38647.7191847676,55564.4622311948,26910.4634025468
"16531",52371245906,673329885.937614,39693.9990149512,57068.715970712,27638.9895788102
"16532",52371245907,691556843.605782,40768.5107139505,58613.5591328811,28387.1736466277
"16533",52371245908,608077983.993584,41812.7095027008,60114.820924864,29114.2507906968
"16534",52371245909,419519233.023359,41877.5441175265,60208.034718142,29159.3952278406
"16535",52371245910,572866391.61518,33771.4966458187,48553.8367968453,23515.1425156993
"16536",52371245911,588363580.289453,34685.0835885912,49867.3157872588,24151.2744403541
"16537",52371245912,604278237.996129,35623.2810762201,51216.1777632407,24804.5427233928
"16538",52371245913,620621435.422814,36586.7417455065,52601.3610314659,25475.401796775
"16539",52371245914,637404516.035792,37576.1343140418,54023.8270182264,26164.3172895374
"16540",52371245915,654639100.188312,38592.1438223983,55484.5606176327,26871.7661964329
"16541",52371245916,672337087.639808,39635.4717826418,56984.5704051326,27598.236981339
"16542",52371245917,690510660.939542,40706.8363778034,58524.8889242955,28344.2297161508
"16543",52371245918,709172286.886959,41806.9725479701,60106.5728105851,29110.2561407258
"16544",52371245919,569367033.952414,42817.7987938256,61559.854348148,29814.0959343597
"16545",52371245920,571916345.629719,33715.4897386568,48473.3147442293,23476.1448243151
"16546",52371245921,587365910.667527,34626.2691830271,49782.7573479627,24110.3218837256
"16547",52371245922,603230046.391435,35561.4883095642,51127.3372851623,24761.5163295794
"16548",52371245923,619519601.282087,36521.786655572,52507.9740291402,25430.1734726367
"16549",52371245924,636245675.556441,37507.8185986598,53925.6083893601,26116.7489569842
"16550",52371245925,653419621.775918,38520.2533925937,55381.202562981,26821.7087849981
"16551",52371245926,671053044.720512,39559.7751598746,56875.7401241872,27545.5293121766
"16552",52371245927,689157801.570299,40627.0829024393,58410.2260395726,28288.6972545907
"16553",52371245928,707745999.038193,41722.8903326306,59985.6864251243,29051.7095711888
"16554",52371245929,724274495.70254,42845.3323007096,61599.4397243517,29833.2675554793
"16555",52371245930,456033372.390916,33646.8127782872,48374.5767474961,23428.3249563485
"16556",52371245931,560457382.025795,34554.1597010909,49679.0843584546,24060.1119459711
"16557",52371245932,601945096.688455,35485.7382302797,51018.4301489018,24708.7714385658
"16558",52371245933,618169098.387147,36442.1720985755,52393.510869642,25374.7377401393
"16559",52371245934,634825527.005689,37424.0983059,53805.2423459515,26058.4543946689
"16560",52371245935,651925411.769929,38432.16704481,55254.5593703747,26760.3741321829
"16561",52371245936,669480001.41247,39467.041448177,56742.4153399602,27480.9586930699
"16562",52371245937,687500760.55562,40529.3973759564,58269.781949694,28220.6786796055
"16563",52371245938,705999362.039666,41619.9229629252,59837.6485422757,28980.0132410414
"16564",52371245939,724987677.74945,42739.3180778921,61447.0213306155,29759.449697053
